xyz,A intrinsic (z=0) [Gpc^{-3} yr^{-1}],A observed (design LVK) [yr^{-1}],B intrinsic (z=0) [Gpc^{-3} yr^{-1}],B observed (design LVK) [yr^{-1}],C intrinsic (z=0) [Gpc^{-3} yr^{-1}],C observed (design LVK) [yr^{-1}],D intrinsic (z=0) [Gpc^{-3} yr^{-1}],D observed (design LVK) [yr^{-1}],E intrinsic (z=0) [Gpc^{-3} yr^{-1}],E observed (design LVK) [yr^{-1}],F intrinsic (z=0) [Gpc^{-3} yr^{-1}],F observed (design LVK) [yr^{-1}],G intrinsic (z=0) [Gpc^{-3} yr^{-1}],G observed (design LVK) [yr^{-1}],H intrinsic (z=0) [Gpc^{-3} yr^{-1}],H observed (design LVK) [yr^{-1}],I intrinsic (z=0) [Gpc^{-3} yr^{-1}],I observed (design LVK) [yr^{-1}],J intrinsic (z=0) [Gpc^{-3} yr^{-1}],J observed (design LVK) [yr^{-1}],K intrinsic (z=0) [Gpc^{-3} yr^{-1}],K observed (design LVK) [yr^{-1}],L intrinsic (z=0) [Gpc^{-3} yr^{-1}],L observed (design LVK) [yr^{-1}],M intrinsic (z=0) [Gpc^{-3} yr^{-1}],M observed (design LVK) [yr^{-1}],N intrinsic (z=0) [Gpc^{-3} yr^{-1}],N observed (design LVK) [yr^{-1}],O intrinsic (z=0) [Gpc^{-3} yr^{-1}],O observed (design LVK) [yr^{-1}],P intrinsic (z=0) [Gpc^{-3} yr^{-1}],P observed (design LVK) [yr^{-1}],Q intrinsic (z=0) [Gpc^{-3} yr^{-1}],Q observed (design LVK) [yr^{-1}],R intrinsic (z=0) [Gpc^{-3} yr^{-1}],R observed (design LVK) [yr^{-1}],S intrinsic (z=0) [Gpc^{-3} yr^{-1}],S observed (design LVK) [yr^{-1}],T intrinsic (z=0) [Gpc^{-3} yr^{-1}],T observed (design LVK) [yr^{-1}],U intrinsic (z=0) [Gpc^{-3} yr^{-1}],U observed (design LVK) [yr^{-1}],V intrinsic (z=0) [Gpc^{-3} yr^{-1}],V observed (design LVK) [yr^{-1}],W intrinsic (z=0) [Gpc^{-3} yr^{-1}],W observed (design LVK) [yr^{-1}],X intrinsic (z=0) [Gpc^{-3} yr^{-1}],X observed (design LVK) [yr^{-1}],Y intrinsic (z=0) [Gpc^{-3} yr^{-1}],Y observed (design LVK) [yr^{-1}],Z intrinsic (z=0) [Gpc^{-3} yr^{-1}],Z observed (design LVK) [yr^{-1}]
.1.2.1,49.02950809303389,1.5750341788990525,23.192749062422106,0.6818676037091475,21.57547820040515,0.5726058285692776,66.16336676304365,1.7363939652248392,1.5254666432119757,0.0568494830656352,44.66489391087628,1.48025151204511,49.78149704166665,1.3198769991143542,43.71311768423861,1.1512669434454514,157.15157884469875,5.95970182929893,274.5007953525427,9.508080964606464,58.40977609298049,2.094965775399939,41.005712183880966,0.9046959113077732,46.40734601826595,1.3628859550260766,53.07948138817179,1.9129449357820985,49.31409645515144,1.58278192325073,85.29350545669388,2.9031579672472243,197.92754742250776,6.755612664099712,49.579177114608285,1.5975635526345182,44.93110419335642,1.477883672104081,47.97291307400163,1.6077923791468363,,,,,,,,,,,,
.2.2.1,49.80535178287592,1.5356933140502884,23.07804200226393,0.6552250873763048,21.33466951782534,0.5480039841570021,65.50749567700807,1.6643844610303549,1.543115330822571,0.0569150460528275,47.42682872178935,1.455680007418218,49.42451480489619,1.258932007321945,43.7337330619906,1.1285084578399296,159.17530947811545,5.849652846749652,316.1694447419357,11.107522644484398,59.29419994092694,2.025426047968978,41.410686757569145,0.8798525930643258,46.81191419080212,1.3148909859767592,53.919449873326016,1.8699791927076417,49.84831256141792,1.52910760348509,86.96570241717478,2.8462629242730886,202.65776940147995,6.554086352762593,50.320070878618935,1.548693807503798,46.22540859768559,1.4551616219360146,47.808704300204276,1.5430869114400707,,,,,,,,,,,,
.3.2.1,33.01900487920537,1.058591445502722,15.65192016835096,0.4595474124217479,14.546523295245697,0.385356911547558,44.482658280523374,1.1672939414951466,1.0622295981315475,0.0391863753506794,29.85073534926692,0.9851415014129622,33.39656897158788,0.8834087091517514,29.91768591264085,0.7861512666268795,106.19893250666335,4.031615978326121,192.1082481235844,6.675750687522712,39.25630323270504,1.4027642625352237,27.56089195907141,0.6077900889812387,31.14648158629662,0.9120859836434796,35.80963681857328,1.2931770731491827,33.1751070379173,1.0627103117224856,57.39671201723238,1.959081225692127,132.57481244543453,4.5078063039161504,33.34571491441086,1.073191958366345,30.24047522810146,0.9931545355934772,32.38128905729235,1.085680437547293,,,,,,,,,,,,
.1.2.2,47.99521744156039,1.2713403070526774,22.44842161245711,0.5632536003774361,23.13688201867036,0.5630259069771326,64.56478050136192,1.5894039204264918,0.5755569236726841,0.0182303520915778,38.33720896242585,1.1665807931505,45.664524246787735,1.0996440720831608,21.446485679441764,0.5514401318035664,74.22828860751866,2.295052788003759,92.69347279451064,3.1046644310552054,68.15007009275234,1.9605735944475449,41.733412935141054,0.813906715956009,47.03858822420016,1.2148870573163202,49.48025231220539,1.371849000737522,48.42221314908987,1.2826548410444156,85.95763930467952,2.3834808682995425,159.64686054067658,4.7959035761844975,48.61716333974196,1.292729685946798,45.53081382000353,1.2696526736984357,35.23278308880337,0.9451825728013215,,,,,,,,,,,,
.2.2.2,47.82191812186765,1.2433651221764606,23.3238524267044,0.5681740897489613,22.769156670638747,0.5474884075161104,64.68473800790662,1.561599905929234,0.7254832480997075,0.0224760674476483,40.88408231494989,1.1593015135841689,43.508306773611054,1.0397833799119405,23.991873726023165,0.605620110268977,77.03982285980602,2.429298818173207,133.55462989245422,4.67344431337222,68.0455313700383,1.89755949147804,41.64810460870433,0.7937779383763401,46.5283184299721,1.166725601790782,49.53457257014258,1.360342247119535,48.09410222719658,1.2470931992029233,85.11480913815818,2.3286014200216925,158.94464045521843,4.6565244722410455,48.35553498098153,1.2606970597294556,46.36447707588991,1.2487915263727,36.579659440876526,0.9721564004164356,,,,,,,,,,,,
.3.2.2,32.37637466552295,0.8577172708115299,15.401045864641077,0.3863343617958227,15.769972942448256,0.3840197450281722,44.09715700281856,1.0839483532523604,0.4271502362058815,0.0133610271572238,25.72505910533528,0.7796713159471177,30.894048505336453,0.7438359467658999,15.170371017574698,0.3890931898139554,51.0545592829665,1.5880762530574304,67.2701085439819,2.2583002940385706,45.92233106148018,1.3188396267530411,28.131495244954856,0.5485671969537275,31.665581320016543,0.8166545061970183,33.41020825104197,0.929695913308926,32.651822591313135,0.865038586610646,57.85524746139801,1.6099852366801397,107.69149124046682,3.2294022097847983,32.78265702940282,0.872699253866984,30.630667636408432,0.8541128155152193,24.143537831824993,0.6508770513827502,,,,,,,,,,,,
.1.2.3,47.77644640998782,1.2910210386671157,24.759146159009337,0.6399636282219391,25.027312657720785,0.6276234587038048,73.49903475734617,1.805111400631905,0.7868632540102156,0.0254224673957441,39.26651445994688,1.2031440235687,42.17630124100016,1.0332324039848664,30.2500067968224,0.7849880716948993,84.2788140641526,2.707611541100867,120.38364904592272,3.911919508354448,64.52701269079209,1.8775384484384765,42.2658744411072,0.8418516877275644,46.87765882789186,1.2266803883497266,49.578380041246106,1.417295351784596,48.24913130880353,1.3044995653903708,85.5130671998899,2.470702471447304,178.1847824382841,5.674990428596626,48.5543195436812,1.3158001968548263,44.83077962947918,1.2628395903087968,36.7565840372752,1.0240427302166426,,,,,,,,,,,,
.2.2.3,47.85316830235026,1.270090458646682,25.648620246758817,0.6477679073139562,24.56311753778888,0.6092080113497809,73.74030154414918,1.7723885349785584,0.9754807865118188,0.0309237143542981,42.04466840337629,1.2007011409606778,40.38472076885888,0.9805360245082833,33.298081859023846,0.8480301087445571,87.49084204333334,2.8498040646443417,156.37602505450525,5.278820996790735,64.76388714380074,1.829770289909894,42.31732131000157,0.8213209200880722,46.59694035847336,1.1817073858267797,49.98822834010935,1.4158660604682312,48.25319846976088,1.2791411567589464,85.27955648255957,2.4301775207308443,177.46598414494582,5.475209238612203,48.58146694159273,1.2913789046735746,45.96408731563602,1.2473952004939668,38.40721781016871,1.070160955076311,,,,,,,,,,,,
.3.2.3,32.188088309719554,0.8702375468824413,16.96377762539965,0.4381446002827595,16.94917895670281,0.4253017255867322,49.99111741512222,1.2264339309672267,0.5730557256523878,0.0182975227970232,26.35368523375912,0.8044299927100944,28.38509654138015,0.6954294967592562,21.209141131414786,0.5488927431254317,57.750283853626286,1.865760876128922,86.20935642257703,2.8115140008052064,43.40235609728399,1.2618807912858163,28.43185529518105,0.5661983962277106,31.50088213198741,0.8231815622945199,33.434346751804654,0.9598405941494276,32.497911849059456,0.8791730664240109,57.46095195392989,1.6663980955308244,119.79175640931597,3.8053394216233256,32.724479796071094,0.888087847778479,30.148683172930063,0.8496258841401262,25.24770377228971,0.7074200842633565,,,,,,,,,,,,
.1.3.1,48.55063810577953,1.5696128029458176,22.88059677022073,0.6793895809022897,20.85766885619864,0.5535437099843249,63.81315663977488,1.67193177458777,1.5680209294276095,0.0587666620429385,45.892304138913815,1.5418086473694816,49.36114607945953,1.3119059558125865,44.41711159316712,1.1731585691802402,160.45713723417632,6.091699573475587,290.2969863981102,10.099519926303469,58.02300989164147,2.123235915591526,40.23642200581971,0.890013182257544,45.962237675169774,1.355577004237545,52.69703443970724,1.91593392542676,48.81590973806424,1.5766834928582103,84.37271665175724,2.8973704723083715,197.7737310425884,6.762284419437751,49.01864367848655,1.5924486098786563,44.352868841559626,1.471480988360221,48.361992580015304,1.6263055416087746,,,,,,,,,,,,
.2.3.1,49.43220029924096,1.5307056875614105,22.774311358721995,0.6522329394566104,20.74470410308556,0.5310376499679719,63.37987554205138,1.605233538896971,1.573297898107051,0.0584935679874185,48.71954516714077,1.5150541187539743,49.27469431495265,1.25538690173062,44.289323109929285,1.1461745258620069,162.55024823747513,5.972558028610292,331.32433306164387,11.669236543602278,59.02860648041629,2.052352433133977,40.74146751087407,0.8670080476466808,46.48654858329872,1.3094283378186131,53.618166220590766,1.873125807857873,49.44834989071313,1.523308002978398,86.25873585848412,2.8437608480768377,203.1774606503808,6.572215872388491,49.865549115193176,1.54435554260309,45.69680047471607,1.4491605130642773,48.05626015178288,1.5566463080686688,,,,,,,,,,,,
.3.3.1,32.70575316021863,1.0548746314197228,15.42256773302466,0.4573604574137559,14.077749513796752,0.3728280196939219,42.93047192122033,1.1247019070846682,1.0890366678170924,0.0404111057315201,30.66535824221169,1.0257234550400631,33.15924383958573,0.8790668875409359,30.34984981374454,0.8000483073644277,108.42479496246048,4.120321656364507,202.71294140602865,7.074455231546118,39.00096506581601,1.4212920073422315,27.057810362673443,0.5982425373471638,30.861870263865548,0.9074519836886794,35.56655853228517,1.295548738925741,32.847659553107064,1.0585350424197009,56.800516070478174,1.955998274488963,132.48995841723095,4.5124717850801614,32.97086850664417,1.0698070037757783,29.852729705784903,0.9888829601353932,32.60893657662938,1.0971211286530116,,,,,,,,,,,,
.1.3.2,47.61092000186889,1.254990681503616,22.45491250920353,0.5623360117210783,22.98904424120664,0.5595591136169079,64.89996919904613,1.594058347485271,0.5947525399620479,0.0187537560587887,38.137612073860616,1.152818501916295,44.245767956026334,1.061387889791871,21.931277487199647,0.5627099175563325,72.76686641979903,2.2459668439482243,98.9713927910208,3.341508027847948,67.24990198732644,1.92136329687944,41.54254921804018,0.8079180007923885,46.65585095167665,1.1993742970458925,49.12827701111044,1.360472117777823,48.01725728918032,1.2657088437808892,85.25884715663452,2.360533783477819,158.79134190839258,4.75645622999901,48.21322912495504,1.2759929884851111,45.27935803161907,1.2584762503534324,34.70254253210198,0.9295416243417673,,,,,,,,,,,,
.2.3.2,47.48809718588778,1.228913722607188,23.370537785743057,0.5680579862840811,22.60129008427784,0.5438232019130215,64.95109117933896,1.5658529434642612,0.7498466908187179,0.0229992915708237,40.7094688167542,1.145272604758224,42.00889264109309,1.000872360620909,24.572000878161862,0.6194692070296137,75.62970256062692,2.38832463987832,139.9612756334745,4.896140543209491,67.18463942796168,1.860018273791288,41.49391262040888,0.7888320626267956,46.1528488741524,1.1518185182255798,49.24417439775482,1.3525410592066178,47.72185559941178,1.2319624763883072,84.41171969302559,2.3094830169334712,157.98985372858218,4.616862663332165,47.98834392924044,1.2460520421406942,46.145207886701925,1.2378773618805294,36.06984403756323,0.9592683607945458,,,,,,,,,,,,
.3.3.2,32.11380412453271,0.8467376591673347,15.411504828597035,0.3858750469698403,15.66197018905254,0.3816356060438823,44.34219155002007,1.0876372144680326,0.4416274578958014,0.0137397846780207,25.58961501326137,0.77020102485391,29.910607183627093,0.7175748831354574,15.530011882882166,0.3975622460895988,50.09794812011759,1.5569283378286811,71.66143516186617,2.4236533476456503,45.27333051344688,1.2915603932259403,28.00512189394756,0.5445852213249401,31.39938782109809,0.8061648341345552,33.170014096219475,0.9223480032770816,32.3754386650666,0.8536732862293653,57.37026314959527,1.594751695252085,107.0949875245538,3.202937467835796,32.509984067345414,0.8615935109765618,30.456809164956283,0.8467114507037891,23.799499295125226,0.6409288539553653,,,,,,,,,,,,
.1.3.3,47.45545520578597,1.279858791410783,24.91716336394393,0.6437804643826488,24.977631610708222,0.6278015799668677,74.34794815551996,1.8246138171106805,0.805822798336977,0.026522898709645,39.2081511004008,1.191324891862193,40.66141209300914,0.9926898375493892,31.53754878008036,0.8158976806824106,83.89833062943052,2.7011974680053554,127.28310019187585,4.154432976688215,63.73197669500093,1.843404531958344,42.1312718324178,0.8392024297751259,46.55248124075522,1.2126630334943316,49.374159584242776,1.4136151624860809,47.91782215066303,1.2929509006764155,84.98528211134942,2.4645599615083587,179.46617393336538,5.737585812132068,48.2223789853718,1.303816638293538,44.64976510155322,1.2548901083228086,36.452346255552484,1.0182091330725085,,,,,,,,,,,,
.2.3.3,47.68136877457668,1.2662026756802525,25.91709741236868,0.6546335993410243,24.5311419937537,0.6108259830547054,74.63033685812648,1.793651773727519,0.9983240126218118,0.0324115204036089,41.977243835438735,1.188077528934771,38.93368845257032,0.9427849742104204,34.9668409526253,0.8882783573343241,87.47295764546777,2.869715694941655,161.84396390628032,5.445906462011692,64.10419931589684,1.804863930545572,42.42466925443063,0.8215972543973451,46.40681573809852,1.1705995512038083,50.04458837465366,1.424342386631135,48.08712777444404,1.2749477796356663,84.91256807019185,2.4383201943923263,178.71500843057655,5.527944543061421,48.35755207308922,1.284408801050981,45.93114491065135,1.2439190780611349,38.26211401641282,1.0728069577948172,,,,,,,,,,,,
.3.3.3,31.95514102423913,0.862494017580045,17.060980954632587,0.4403366772618815,16.879943534074993,0.4244970705687044,50.47138619935295,1.2374973365433946,0.5847141604892939,0.0190389457499987,26.318500371701298,0.7965326955855088,27.31781002375413,0.6670536151840366,22.10285256316692,0.5701904748812101,57.46124536065907,1.861495003969428,91.0032210750225,2.9810238183159448,42.85549615320063,1.239328641817221,28.31410643577466,0.5638522857675277,31.26296916558521,0.8133100813425674,33.28170339756224,0.9571784527163896,32.25771600140157,0.8711924424454358,57.07556066392305,1.6616632265389946,120.5344555154957,3.843384162342102,32.48848025143821,0.8798631416752418,30.024160254521888,0.8443362265565838,25.054965734904467,0.7042699396961951,,,,,,,,,,,,
